epoch,accuracy,loss,lr,precision,recall,top3_acc,val_accuracy,val_loss,val_precision,val_recall,val_top3_acc
0,0.5277777910232544,1.748472809791565,1e-04,0.721781313419342,0.1938195526599884,0.8391926884651184,0.5422045588493347,1.6036241054534912,0.7384615540504456,0.3813306987285614,0.8877854943275452
1,0.5785590410232544,1.618712306022644,1e-04,0.7609755992889404,0.2207547128200531,0.8695746660232544,0.610724925994873,1.5051636695861816,0.7557003498077393,0.46077457070350647,0.8838133215904236
2,0.6032986044883728,1.5707286596298218,1e-04,0.7772942781448364,0.2325994372367859,0.8773871660232544,0.6097318530082703,1.5403107404708862,0.7359098196029663,0.4538232386112213,0.8709036707878113
3,0.6098090410232544,1.5341285467147827,1e-04,0.810954749584198,0.2511485517024994,0.8845486044883728,0.4538232386112213,1.9943937063217163,0.5369318127632141,0.37537238001823425,0.7646474838256836
4,0.654296875,1.4444727897644043,1e-04,0.8279449939727783,0.26376229524612427,0.9095051884651184,0.651439905166626,1.390730857849121,0.7568740844726562,0.5193644762039185,0.9076464772224426
5,0.673828125,1.402092456817627,1e-04,0.8258330225944519,0.2835574448108673,0.9214409589767456,0.6315789222717285,1.4355741739273071,0.7427259087562561,0.4816285967826843,0.9066534042358398
6,0.6694878339767456,1.393184781074524,1e-04,0.832482099533081,0.29086366295814514,0.91796875,0.5084409117698669,1.7189793586730957,0.5885167717933655,0.3664349615573883,0.8599801659584045
7,0.7000868320465088,1.3383415937423706,1e-04,0.8396747708320618,0.3066144287586212,0.9286024570465088,0.6325719952583313,1.432652473449707,0.756302535533905,0.5362462997436523,0.8758689165115356
8,0.7191840410232544,1.307053804397583,1e-04,0.8471739888191223,0.3193667531013489,0.927734375,0.6295928359031677,1.4447994232177734,0.7334315180778503,0.49453821778297424,0.8848063349723816
9,0.7300347089767456,1.2787487506866455,1e-04,0.8603351712226868,0.32804733514785767,0.9312065839767456,0.6732869744300842,1.3613642454147339,0.7666174173355103,0.5153922438621521,0.9086395502090454
10,0.7302517294883728,1.2704113721847534,1e-04,0.867466151714325,0.3357134461402893,0.9342448115348816,0.7795432209968567,1.108677625656128,0.870512843132019,0.674280047416687,0.944389283657074
11,0.7463107705116272,1.2273999452590942,1e-04,0.8722826242446899,0.34262335300445557,0.9403212070465088,0.7249255180358887,1.1662025451660156,0.8235294222831726,0.6395233273506165,0.9473684430122375
12,0.7526041865348816,1.2096909284591675,1e-04,0.8764410018920898,0.3504313826560974,0.9444444179534912,0.6335650682449341,1.4629627466201782,0.6906832456588745,0.5521350502967834,0.9215491414070129
13,0.7454426884651184,1.2167705297470093,1e-04,0.866706132888794,0.3442758023738861,0.9483506679534912,0.5849056839942932,1.5381290912628174,0.6744827628135681,0.4856007993221283,0.888778567314148
14,0.7682291865348816,1.1631553173065186,1e-04,0.8729519844055176,0.35851728916168213,0.9500868320465088,0.737835168838501,1.1560739278793335,0.8259212374687195,0.6454816460609436,0.9414101243019104
15,0.7771267294883728,1.1403086185455322,1e-04,0.8907849788665771,0.369035005569458,0.9555121660232544,0.7199602723121643,1.1622645854949951,0.8017676472663879,0.6305859088897705,0.936444878578186
16,0.7884114384651184,1.0980708599090576,5e-05,0.890494704246521,0.3789921998977661,0.9637587070465088,0.7030784487724304,1.2007951736450195,0.7924528121948242,0.6256206631660461,0.9285004734992981
17,0.8109809160232544,1.0679211616516113,5e-05,0.9000540375709534,0.393295556306839,0.9652777910232544,0.7149950265884399,1.1752824783325195,0.8024844527244568,0.6415094137191772,0.9424031972885132
18,0.8177083134651184,1.0528274774551392,5e-05,0.908055305480957,0.396823525428772,0.9702690839767456,0.7447865009307861,1.116312026977539,0.8308457732200623,0.6633564829826355,0.9523336887359619
19,0.8196614384651184,1.0387288331985474,5e-05,0.9045720100402832,0.40319904685020447,0.9694010615348816,0.7666335701942444,1.0658737421035767,0.8375757336616516,0.6861966252326965,0.9533267021179199
20,0.8279079794883728,1.0422009229660034,5e-05,0.9104954600334167,0.4060346782207489,0.9704861044883728,0.7815293073654175,1.0391877889633179,0.8505882620811462,0.7179741859436035,0.9543197751045227
21,0.8309462070465088,1.0176596641540527,5e-05,0.9058331251144409,0.41231098771095276,0.9685329794883728,0.770605742931366,1.030030369758606,0.8357142806053162,0.6971201300621033,0.9543197751045227
22,0.8370225429534912,1.0016685724258423,5e-05,0.9119023084640503,0.4160047471523285,0.9748263955116272,0.7457795143127441,1.0942027568817139,0.8111110925674438,0.6524329781532288,0.9503475427627563
23,0.8415798544883728,0.9820549488067627,5e-05,0.9237021207809448,0.416775107383728,0.9722222089767456,0.7874875664710999,1.019380807876587,0.8432748317718506,0.7159880995750427,0.9543197751045227
24,0.8452690839767456,0.9820875525474548,5e-05,0.9184627532958984,0.419722318649292,0.9752604365348816,0.7567030787467957,1.0634974241256714,0.8299881815910339,0.698113203048706,0.9473684430122375
25,0.8448350429534912,0.975204586982727,5e-05,0.9192208051681519,0.41851940751075745,0.9787326455116272,0.7120158672332764,1.1752012968063354,0.7891492247581482,0.6355511546134949,0.9314796328544617
26,0.8506944179534912,0.9652750492095947,5e-05,0.9229193329811096,0.4269130527973175,0.9787326455116272,0.7576961517333984,1.0712603330612183,0.8277108669281006,0.682224452495575,0.9523336887359619
27,0.8591579794883728,0.9497779011726379,5e-05,0.921608567237854,0.42979228496551514,0.9798176884651184,0.6901687979698181,1.2266203165054321,0.7363530993461609,0.6295928359031677,0.9424031972885132
28,0.8528645634651184,0.9523871541023254,5e-05,0.9212121367454529,0.4304932653903961,0.9819878339767456,0.7209533452987671,1.186686396598816,0.7940119504928589,0.6583912372589111,0.9195630550384521
29,0.8661024570465088,0.9258509874343872,2.5e-05,0.9310081601142883,0.4327298402786255,0.9822048544883728,0.7249255180358887,1.1103752851486206,0.7971698045730591,0.6713008880615234,0.9424031972885132
30,0.8795573115348816,0.9054122567176819,2.5e-05,0.9383578896522522,0.4476723372936249,0.9817708134651184,0.802383303642273,0.9571110010147095,0.8594470024108887,0.7408143281936646,0.9602780342102051
31,0.8804253339767456,0.8987137675285339,2.5e-05,0.9398366212844849,0.44748321175575256,0.9826388955116272,0.7735849022865295,1.0051343441009521,0.8387850522994995,0.7130089402198792,0.9543197751045227
32,0.8797743320465088,0.9043458104133606,2.5e-05,0.938262403011322,0.44440513849258423,0.9830729365348816,0.794438898563385,0.9713699817657471,0.850521445274353,0.7288976907730103,0.9632571935653687
33,0.8758680820465088,0.8960224986076355,2.5e-05,0.9356768727302551,0.445195734500885,0.9852430820465088,0.7924528121948242,0.9685266017913818,0.852838933467865,0.7308838367462158,0.9622641801834106
34,0.8871527910232544,0.8856337070465088,2.5e-05,0.9486861824989319,0.45322123169898987,0.9876301884651184,0.8033763766288757,0.9531571865081787,0.8659793734550476,0.7507447600364685,0.9592850208282471
