epoch,accuracy,loss,lr,precision,recall,top3_acc,val_accuracy,val_loss,val_precision,val_recall,val_top3_acc
0,0.2730034589767456,5.935561656951904,0.002,0.39777690172195435,0.11870631575584412,0.576171875,0.4577954411506653,5.027297496795654,0.732824444770813,0.09533267468214035,0.7735849022865295
1,0.3563368022441864,5.2066192626953125,0.002,0.5106081962585449,0.12792345881462097,0.6875,0.46077457070350647,4.631666660308838,0.7357142567634583,0.1022840142250061,0.7874875664710999
2,0.3973524272441864,4.549045562744141,0.002,0.5932028889656067,0.1360415667295456,0.7406684160232544,0.49155908823013306,4.049413681030273,0.8051947951316833,0.12313803285360336,0.8311817049980164
3,0.4424913227558136,3.9732017517089844,0.002,0.6395348906517029,0.13002364337444305,0.7658420205116272,0.46573981642723083,3.6031463146209717,0.7335907220840454,0.18867924809455872,0.8133068680763245
4,0.4533420205116272,3.4958670139312744,0.002,0.6598870158195496,0.13851992785930634,0.7845051884651184,0.49255213141441345,3.2470009326934814,0.7886598110198975,0.15193644165992737,0.8073485493659973
5,0.4596354067325592,3.1736860275268555,0.002,0.6731220483779907,0.13599716126918793,0.7879774570465088,0.46573981642723083,2.9440555572509766,0.7431192398071289,0.1608738899230957,0.817279040813446
6,0.4915364682674408,2.8601560592651367,0.002,0.7040988206863403,0.1484726518392563,0.7996962070465088,0.43495529890060425,2.7665765285491943,0.6901960968971252,0.1747765690088272,0.8063555359840393
7,0.4806857705116272,2.7053120136260986,0.002,0.7034482955932617,0.14367882907390594,0.8025173544883728,0.5124130845069885,2.5796618461608887,0.7777777910232544,0.1598808318376541,0.8103277087211609
8,0.4826388955116272,2.586960792541504,0.002,0.7088122367858887,0.15338149666786194,0.8088107705116272,0.3833167850971222,2.6352264881134033,0.6043956279754639,0.16385303437709808,0.7666335701942444
9,0.4763454794883728,2.4910192489624023,0.002,0.6997230052947998,0.14934374392032623,0.8014323115348816,0.5471698045730591,2.3643710613250732,0.7971529960632324,0.2224428951740265,0.8113207817077637
10,0.4793836772441864,2.4454097747802734,0.002,0.7042648792266846,0.14862623810768127,0.798828125,0.5431976318359375,2.2560019493103027,0.8191125988960266,0.23833167552947998,0.857001006603241
11,0.4817708432674408,2.39764404296875,0.002,0.7095158696174622,0.15131735801696777,0.8064236044883728,0.4568023979663849,2.3891284465789795,0.761904776096344,0.15888778865337372,0.8043693900108337
12,0.4817708432674408,2.379483222961426,0.002,0.7169597148895264,0.14981628954410553,0.7955729365348816,0.4597815275192261,2.371169090270996,0.7372262477874756,0.20059582591056824,0.7864945530891418
13,0.4798177182674408,2.35685133934021,0.002,0.7168743014335632,0.14927485585212708,0.8083767294883728,0.3416087329387665,2.5813660621643066,0.36250001192092896,0.14399205148220062,0.7914597988128662
14,0.4750434160232544,2.3425846099853516,0.002,0.7184179425239563,0.14375147223472595,0.7992621660232544,0.35948362946510315,2.505389451980591,0.5720720887184143,0.12611718475818634,0.7586891651153564
15,0.4733072817325592,2.3524155616760254,0.002,0.7030735611915588,0.15150798857212067,0.8031684160232544,0.46573981642723083,2.393031120300293,0.6081632375717163,0.1479642540216446,0.8003972172737122
16,0.4891493022441864,2.281202793121338,0.001,0.7127478718757629,0.14855928719043732,0.818359375,0.5700099468231201,2.1395809650421143,0.8486055731773376,0.21151936054229736,0.8321747779846191
17,0.5088975429534912,2.151449680328369,0.001,0.7398152947425842,0.16103097796440125,0.8224826455116272,0.4577954411506653,2.1503913402557373,0.7406143546104431,0.21549156308174133,0.8093346357345581
18,0.509765625,2.0972023010253906,0.001,0.7332988381385803,0.16795161366462708,0.8255208134651184,0.4597815275192261,2.1144676208496094,0.7260726094245911,0.2184707075357437,0.8123137950897217
19,0.5169270634651184,2.069716691970825,0.001,0.7378692030906677,0.16609284281730652,0.8268229365348816,0.532274067401886,2.023959159851074,0.8146551847457886,0.18768619000911713,0.8351539373397827
20,0.5282118320465088,2.0442354679107666,0.001,0.7358299493789673,0.17192858457565308,0.8177083134651184,0.4548162817955017,2.1430840492248535,0.7531380653381348,0.17874875664710999,0.7745779752731323
21,0.5049912929534912,2.0710363388061523,0.001,0.7161644101142883,0.15509670972824097,0.8187934160232544,0.5759682059288025,1.9862134456634521,0.8560000061988831,0.21251241862773895,0.8232373595237732
22,0.5115017294883728,2.037485122680664,0.001,0.7377567291259766,0.16640931367874146,0.8248698115348816,0.4995034635066986,1.9601315259933472,0.7674418687820435,0.2949354648590088,0.8341608643531799
23,0.5062934160232544,2.064948081970215,0.001,0.7305039763450623,0.1637725979089737,0.8224826455116272,0.5382323861122131,1.9950765371322632,0.7781569957733154,0.22641509771347046,0.8282026052474976
24,0.5045573115348816,2.0606791973114014,0.001,0.7275711297988892,0.15721039474010468,0.818359375,0.5263158082962036,2.00390887260437,0.800000011920929,0.20258192718029022,0.8411121964454651
25,0.5045573115348816,2.0480730533599854,0.001,0.7308693528175354,0.1658594161272049,0.8220486044883728,0.5193644762039185,1.9928208589553833,0.7943925261497498,0.2532274127006531,0.8371400237083435
26,0.5075954794883728,2.0543932914733887,0.001,0.7320398688316345,0.16615091264247894,0.8235676884651184,0.5094339847564697,2.0699782371520996,0.7864406704902649,0.23038728535175323,0.794438898563385
