epoch,accuracy,loss,lr,precision,recall,top3_acc,val_accuracy,val_loss,val_precision,val_recall,val_top3_acc
19,0.5167100429534912,2.048943519592285,0.001,0.7315363883972168,0.16110649704933167,0.8255208134651184,0.4885799288749695,2.0529143810272217,0.7245283126831055,0.1906653493642807,0.8182721138000488
20,0.505859375,2.0440597534179688,0.001,0.737794816493988,0.15903985500335693,0.828125,0.5014895796775818,2.0328075885772705,0.7799227833747864,0.20059582591056824,0.8212512135505676
21,0.5052083134651184,2.065505027770996,0.001,0.7298629879951477,0.1580633670091629,0.8155381679534912,0.5441906452178955,1.9555238485336304,0.7669903039932251,0.2353525310754776,0.8500496745109558
22,0.5099826455116272,2.042177200317383,0.001,0.7422954440116882,0.16593419015407562,0.8148871660232544,0.5193644762039185,1.9650461673736572,0.7976878881454468,0.27408143877983093,0.8341608643531799
23,0.5069444179534912,2.044642210006714,0.001,0.7279132604598999,0.15972882509231567,0.8268229365348816,0.5114200711250305,1.9952501058578491,0.7650602459907532,0.2522343695163727,0.8232373595237732
24,0.5119357705116272,2.0248496532440186,0.001,0.7449918985366821,0.16264775395393372,0.8205295205116272,0.5223435759544373,2.023233652114868,0.8148148059844971,0.24031777679920197,0.8073485493659973
25,0.5088975429534912,2.0513014793395996,0.001,0.7270340919494629,0.163614884018898,0.8174912929534912,0.5332671403884888,1.9623160362243652,0.8170347213745117,0.25719961524009705,0.8411121964454651
26,0.5034722089767456,2.053814172744751,0.001,0.7314468622207642,0.163056418299675,0.8172743320465088,0.4875868856906891,2.06919264793396,0.824999988079071,0.22939424216747284,0.7825223207473755
27,0.5288628339767456,1.9909065961837769,0.0005,0.7497409582138062,0.1711413413286209,0.8376736044883728,0.5352532267570496,1.953269124031067,0.8256579041481018,0.2492552101612091,0.8242303729057312
28,0.5275607705116272,1.9551596641540527,0.0005,0.7399898767471313,0.17235273122787476,0.8324652910232544,0.5392253994941711,1.8856121301651,0.801369845867157,0.23237338662147522,0.8550149202346802
29,0.5308159589767456,1.9004004001617432,0.0005,0.7494823932647705,0.1710572987794876,0.8439670205116272,0.46077457070350647,1.970408320426941,0.688524603843689,0.20854021608829498,0.8321747779846191
30,0.5401475429534912,1.857653260231018,0.0005,0.7462616562843323,0.18890465795993805,0.8500434160232544,0.5948361754417419,1.760115146636963,0.822429895401001,0.2621648609638214,0.88083416223526
31,0.5345051884651184,1.8486230373382568,0.0005,0.7281696796417236,0.17434443533420563,0.8550347089767456,0.532274067401886,1.816002607345581,0.7811634540557861,0.2800397276878357,0.857001006603241
32,0.5345051884651184,1.8481009006500244,0.0005,0.7529975771903992,0.18466243147850037,0.8420138955116272,0.6037735939025879,1.782297134399414,0.8566176295280457,0.23138034343719482,0.8709036707878113
33,0.54296875,1.8229495286941528,0.0005,0.7524224519729614,0.1827273815870285,0.8459201455116272,0.5183714032173157,1.8391034603118896,0.7718750238418579,0.24528302252292633,0.8421052694320679
34,0.5401475429534912,1.8285388946533203,0.0005,0.7460164427757263,0.18297015130519867,0.8435329794883728,0.4846077561378479,1.8995851278305054,0.7514619827270508,0.25521349906921387,0.8053624629974365
35,0.5388454794883728,1.8192846775054932,0.0005,0.7445290088653564,0.18413931131362915,0.85546875,0.5541211366653442,1.744384765625,0.7830188870429993,0.32969215512275696,0.857994019985199
36,0.5457899570465088,1.8203315734863281,0.0005,0.7681229114532471,0.18879055976867676,0.8428819179534912,0.5839126110076904,1.7330816984176636,0.822102427482605,0.30287984013557434,0.8599801659584045
37,0.5501301884651184,1.8094902038574219,0.0005,0.7511984705924988,0.18561951816082,0.8541666865348816,0.5382323861122131,1.7749714851379395,0.8287461996078491,0.26911619305610657,0.8689175844192505
38,0.5503472089767456,1.8365845680236816,0.0005,0.7625178694725037,0.18885083496570587,0.8446180820465088,0.500496506690979,1.8709981441497803,0.7262247800827026,0.2502482533454895,0.8311817049980164
39,0.53515625,1.8264737129211426,0.0005,0.7569113373756409,0.187840074300766,0.8389756679534912,0.5461767911911011,1.789531946182251,0.7834757566452026,0.27308839559555054,0.8619662523269653
40,0.5481770634651184,1.7992844581604004,0.0005,0.759638249874115,0.18903233110904694,0.8519965410232544,0.5610724687576294,1.7763128280639648,0.819571852684021,0.266137033700943,0.8560079336166382
41,0.5379774570465088,1.813071370124817,0.0005,0.7455621361732483,0.1783229112625122,0.8461371660232544,0.52333664894104,1.81882643699646,0.7650273442268372,0.2780536115169525,0.8381330966949463
42,0.5562065839767456,1.764657974243164,0.00025,0.7549516558647156,0.19366654753684998,0.8589409589767456,0.5670307874679565,1.7361068725585938,0.7908847332000732,0.2929493486881256,0.8709036707878113
43,0.5685763955116272,1.7336511611938477,0.00025,0.7738205194473267,0.1977541297674179,0.8539496660232544,0.5650447010993958,1.7310763597488403,0.8066298365592957,0.2899702191352844,0.8659384250640869
44,0.5572916865348816,1.7318602800369263,0.00025,0.7708146572113037,0.2039317786693573,0.8561198115348816,0.5958291888237,1.6745597124099731,0.807692289352417,0.31281033158302307,0.8758689165115356
45,0.5748698115348816,1.6928739547729492,0.00025,0.7785001993179321,0.21196742355823517,0.8756510615348816,0.6246275901794434,1.6176316738128662,0.8264058828353882,0.3356504440307617,0.8838133215904236
46,0.5677083134651184,1.7079635858535767,0.00025,0.7733571529388428,0.2041057050228119,0.8656684160232544,0.6117179989814758,1.655184030532837,0.8202898502349854,0.2810327708721161,0.8738828301429749
47,0.556640625,1.702743649482727,0.00025,0.7571048140525818,0.20068266987800598,0.8663194179534912,0.5580933690071106,1.691584825515747,0.8070175647735596,0.27408143877983093,0.8679245114326477
48,0.5859375,1.6626337766647339,0.00025,0.7736177444458008,0.21054501831531525,0.8741319179534912,0.6077457666397095,1.6270555257797241,0.8174999952316284,0.3247269093990326,0.8857994079589844
49,0.578125,1.6603318452835083,0.00025,0.7660312056541443,0.21007604897022247,0.8763020634651184,0.6117179989814758,1.6108769178390503,0.8184019327163696,0.3356504440307617,0.8699105978012085
50,0.5672743320465088,1.657723307609558,0.00025,0.768758237361908,0.2061419039964676,0.8719618320465088,0.5789473652839661,1.6130725145339966,0.7892271876335144,0.3346574008464813,0.8788480758666992
51,0.5679253339767456,1.6445672512054443,0.00025,0.779697597026825,0.21328134834766388,0.8719618320465088,0.5759682059288025,1.630995512008667,0.8020049929618835,0.31777557730674744,0.8689175844192505
52,0.5852864384651184,1.643674373626709,0.00025,0.772074818611145,0.21023333072662354,0.869140625,0.5799404382705688,1.6359033584594727,0.7722772359848022,0.3098311722278595,0.8689175844192505
53,0.5694444179534912,1.6512702703475952,0.00025,0.7595818638801575,0.20651273429393768,0.8713107705116272,0.6027805209159851,1.5845372676849365,0.7811816334724426,0.3545183837413788,0.8838133215904236
54,0.5768229365348816,1.6354949474334717,0.00025,0.7764957547187805,0.21454717218875885,0.8678385615348816,0.5948361754417419,1.5931023359298706,0.7972350120544434,0.34359484910964966,0.8699105978012085
55,0.583984375,1.6153225898742676,0.00025,0.7840274572372437,0.21642763912677765,0.8723958134651184,0.5998013615608215,1.6113183498382568,0.7941888570785522,0.325719952583313,0.8738828301429749
56,0.5679253339767456,1.6380760669708252,0.00025,0.7589285969734192,0.21141774952411652,0.8650173544883728,0.5938431024551392,1.5943490266799927,0.807881772518158,0.325719952583313,0.8748758435249329
57,0.5740017294883728,1.631138563156128,0.00025,0.7596932053565979,0.210358664393425,0.8721787929534912,0.5422045588493347,1.658126711845398,0.7587939500808716,0.29990068078041077,0.8619662523269653
58,0.580078125,1.6266889572143555,0.00025,0.7806643843650818,0.21712864935398102,0.8695746660232544,0.5451837182044983,1.6140443086624146,0.752136766910553,0.3495531380176544,0.8639523386955261
59,0.5831162929534912,1.6088237762451172,0.000125,0.7881171107292175,0.21458308398723602,0.8747829794883728,0.5988083481788635,1.5814337730407715,0.8138424754142761,0.3386296033859253,0.8699105978012085
