epoch,accuracy,loss,lr,precision,recall,top3_acc,val_accuracy,val_loss,val_precision,val_recall,val_top3_acc
0,0.2827690839767456,5.955746173858643,0.002,0.3912692070007324,0.11484161764383316,0.5789930820465088,0.46176761388778687,4.9963812828063965,0.8195488452911377,0.10824230313301086,0.7864945530891418
1,0.3591579794883728,5.183279514312744,0.002,0.5291030406951904,0.13099457323551178,0.6881510615348816,0.43197616934776306,4.588457107543945,0.8103448152542114,0.14001986384391785,0.7745779752731323
2,0.4064670205116272,4.551761150360107,0.002,0.5902048945426941,0.13946622610092163,0.7443576455116272,0.47666335105895996,4.003292083740234,0.7239057421684265,0.21350546181201935,0.8282026052474976
3,0.4338107705116272,3.982787609100342,0.002,0.6361679434776306,0.13971631228923798,0.7671440839767456,0.4518371522426605,3.696902275085449,0.7815533876419067,0.1598808318376541,0.738828182220459
4,0.4548611044883728,3.5162785053253174,0.002,0.6842984557151794,0.14575426280498505,0.7823350429534912,0.5292949080467224,3.215522050857544,0.8483145833015442,0.14995034039020538,0.8301886916160583
5,0.4691840410232544,3.1618106365203857,0.002,0.6889786720275879,0.1415698379278183,0.7962239384651184,0.40218469500541687,3.0682528018951416,0.6900584697723389,0.1171797439455986,0.7646474838256836
6,0.4672309160232544,2.912109851837158,0.002,0.6861878633499146,0.1470518559217453,0.8003472089767456,0.4091360569000244,2.8000378608703613,0.6624605655670166,0.20854021608829498,0.7974180579185486
7,0.4850260317325592,2.7230358123779297,0.002,0.6849858164787292,0.14191806316375732,0.806640625,0.5690168738365173,2.463137149810791,0.8464912176132202,0.1916583925485611,0.8540218472480774
8,0.4898003339767456,2.557095527648926,0.002,0.7087541818618774,0.1495913714170456,0.8046875,0.40615689754486084,2.5639636516571045,0.6388888955116272,0.18272095918655396,0.784508466720581
9,0.4765625,2.4743754863739014,0.002,0.6980392336845398,0.147333562374115,0.8079426884651184,0.587884783744812,2.3173608779907227,0.8139534592628479,0.20854021608829498,0.8500496745109558
10,0.4884982705116272,2.449521780014038,0.002,0.7215973138809204,0.1519422084093094,0.7951388955116272,0.531281054019928,2.3045899868011475,0.7840909361839294,0.2055610716342926,0.8470705151557922
